task_id,lane,source_model_path,output_model_path,source_estimated_cost,output_estimated_cost,estimated_cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,source_initializer_bytes,output_initializer_bytes,initializer_bytes_delta,source_initializer_count,output_initializer_count,changed,removed_dead_nodes,removed_unused_initializers,removed_unused_value_info,deduplicated_initializers,constant_gather_tables_pruned,constant_gather_rows_removed,constant_gather_bytes_removed,checker_passed,forbidden_ops_passed,static_shapes_passed,equivalence_passed,equivalence_inputs_checked,equivalence_max_abs_diff,candidate_valid,failure_reason
task332,base_submission,outputs\current_6352_53_stack\base_submission\task332.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task333,base_submission,outputs\current_6352_53_stack\base_submission\task333.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task334,base_submission,outputs\current_6352_53_stack\base_submission\task334.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task335,base_submission,outputs\current_6352_53_stack\base_submission\task335.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task336,base_submission,outputs\current_6352_53_stack\base_submission\task336.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task337,base_submission,outputs\current_6352_53_stack\base_submission\task337.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task338,base_submission,outputs\current_6352_53_stack\base_submission\task338.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task339,base_submission,outputs\current_6352_53_stack\base_submission\task339.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task340,base_submission,outputs\current_6352_53_stack\base_submission\task340.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task341,base_submission,outputs\current_6352_53_stack\base_submission\task341.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task342,base_submission,outputs\current_6352_53_stack\base_submission\task342.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task343,base_submission,outputs\current_6352_53_stack\base_submission\task343.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task344,base_submission,outputs\current_6352_53_stack\base_submission\task344.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task345,base_submission,outputs\current_6352_53_stack\base_submission\task345.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task346,base_submission,outputs\current_6352_53_stack\base_submission\task346.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task347,base_submission,outputs\current_6352_53_stack\base_submission\task347.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task348,base_submission,outputs\current_6352_53_stack\base_submission\task348.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task349,base_submission,outputs\current_6352_53_stack\base_submission\task349.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task350,base_submission,outputs\current_6352_53_stack\base_submission\task350.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task351,base_submission,outputs\current_6352_53_stack\base_submission\task351.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task352,base_submission,outputs\current_6352_53_stack\base_submission\task352.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task353,base_submission,outputs\current_6352_53_stack\base_submission\task353.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task354,base_submission,outputs\current_6352_53_stack\base_submission\task354.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task355,base_submission,outputs\current_6352_53_stack\base_submission\task355.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task356,base_submission,outputs\current_6352_53_stack\base_submission\task356.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task357,base_submission,outputs\current_6352_53_stack\base_submission\task357.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task358,base_submission,outputs\current_6352_53_stack\base_submission\task358.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task359,base_submission,outputs\current_6352_53_stack\base_submission\task359.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task360,base_submission,outputs\current_6352_53_stack\base_submission\task360.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task361,base_submission,outputs\current_6352_53_stack\base_submission\task361.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task362,base_submission,outputs\current_6352_53_stack\base_submission\task362.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task363,base_submission,outputs\current_6352_53_stack\base_submission\task363.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task364,base_submission,outputs\current_6352_53_stack\base_submission\task364.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task365,base_submission,outputs\current_6352_53_stack\base_submission\task365.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task366,base_submission,outputs\current_6352_53_stack\base_submission\task366.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task367,base_submission,outputs\current_6352_53_stack\base_submission\task367.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task368,base_submission,outputs\current_6352_53_stack\base_submission\task368.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task369,base_submission,outputs\current_6352_53_stack\base_submission\task369.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task370,base_submission,outputs\current_6352_53_stack\base_submission\task370.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task371,base_submission,outputs\current_6352_53_stack\base_submission\task371.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task372,base_submission,outputs\current_6352_53_stack\base_submission\task372.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task373,base_submission,outputs\current_6352_53_stack\base_submission\task373.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task374,base_submission,outputs\current_6352_53_stack\base_submission\task374.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task375,base_submission,outputs\current_6352_53_stack\base_submission\task375.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task376,base_submission,outputs\current_6352_53_stack\base_submission\task376.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task377,base_submission,outputs\current_6352_53_stack\base_submission\task377.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task378,base_submission,outputs\current_6352_53_stack\base_submission\task378.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task379,base_submission,outputs\current_6352_53_stack\base_submission\task379.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task380,base_submission,outputs\current_6352_53_stack\base_submission\task380.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task381,base_submission,outputs\current_6352_53_stack\base_submission\task381.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task382,base_submission,outputs\current_6352_53_stack\base_submission\task382.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task383,base_submission,outputs\current_6352_53_stack\base_submission\task383.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task384,base_submission,outputs\current_6352_53_stack\base_submission\task384.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task385,base_submission,outputs\current_6352_53_stack\base_submission\task385.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task386,base_submission,outputs\current_6352_53_stack\base_submission\task386.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task387,base_submission,outputs\current_6352_53_stack\base_submission\task387.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task388,base_submission,outputs\current_6352_53_stack\base_submission\task388.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task389,base_submission,outputs\current_6352_53_stack\base_submission\task389.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task390,base_submission,outputs\current_6352_53_stack\base_submission\task390.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task391,base_submission,outputs\current_6352_53_stack\base_submission\task391.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task392,base_submission,outputs\current_6352_53_stack\base_submission\task392.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task393,base_submission,outputs\current_6352_53_stack\base_submission\task393.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task394,base_submission,outputs\current_6352_53_stack\base_submission\task394.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task395,base_submission,outputs\current_6352_53_stack\base_submission\task395.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task396,base_submission,outputs\current_6352_53_stack\base_submission\task396.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task397,base_submission,outputs\current_6352_53_stack\base_submission\task397.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task398,base_submission,outputs\current_6352_53_stack\base_submission\task398.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task399,base_submission,outputs\current_6352_53_stack\base_submission\task399.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task400,base_submission,outputs\current_6352_53_stack\base_submission\task400.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
