task_id,ref6275_valid_structural,ref6275_params,ref6275_memory_bytes,ref6275_estimated_cost,ref6275_estimated_score,ref6275_file_size_bytes,ref6275_file_size_ok,ref6275_node_count,ref6275_initializer_count,ref6275_forbidden_ops,ref6275_unused_initializer_count,ref6275_unused_initializer_params,ref6275_duplicate_group_count,ref6275_duplicate_saved_params,ref6275_sha256,current_valid_structural,current_params,current_memory_bytes,current_estimated_cost,current_estimated_score,current_file_size_bytes,current_file_size_ok,current_node_count,current_initializer_count,current_forbidden_ops,current_unused_initializer_count,current_unused_initializer_params,current_duplicate_group_count,current_duplicate_saved_params,current_sha256,same_sha256,cost_delta_ref_minus_current,score_delta_ref_minus_current,file_delta_ref_minus_current,cheaper_source_by_cost
task223,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,51cd95a032c661ce28fa653ad0e727fb33cf6a709a5747e02a8ab323190ae968,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,51cd95a032c661ce28fa653ad0e727fb33cf6a709a5747e02a8ab323190ae968,True,0,0.0,0,tie
task224,True,182,508,690,18.463308402408696,4703,True,55,17,,0,0,0,0,30eef2f542fdb5bbe18b230c6d294b136197beed63e963e56779281e678d2de4,True,182,824,1006,18.086262649340316,6314,True,54,17,,0,0,0,0,1618c4868a39993d5318e610ce888f4b46394aa114feb2e20618a9034a6e1e50,False,-316,0.37704575306837995,-1611,ref6275
task225,True,650,1737,2387,17.22220737366117,5688,True,40,24,,0,0,0,0,29a76e5536c419ef3e3747f899f51614ee6699ad35ad5fb9b073ba5d5f52d257,True,608,2560,3168,16.939144247065684,5386,True,31,17,,0,0,0,0,feb56d8f1c720012318ee348511e98aaff19c284a140f7de45fa6c3503d713ae,False,-781,0.2830631265954864,302,ref6275
task226,True,151,470,621,18.56866891806652,4625,True,39,15,,0,0,0,0,adbe789aeb65453c344dc91ee8ee73e451cdd63ae48630fec91dc77cb89acaf1,True,151,716,867,18.23496102321946,4694,True,37,15,,0,0,0,0,011547c7c4fba33dd6a9bb00f3695fe5d493c03cb376a25175f0e57b4934af4c,False,-246,0.33370789484706265,-69,ref6275
task227,True,47,250,297,19.3062678611973,1135,True,14,10,,0,0,0,0,1c70db9caee31b32d02ae1630c5ef3991ddbf82fedb750d43b515fab048d6dec,True,47,292,339,19.17399989261955,1435,True,12,10,,0,0,0,0,cf6f7c36c8f667cf326367ed494b71cee047311e9c84a08efac3bd0f846d0363,False,-42,0.13226796857775014,-300,ref6275
task228,True,78,414,492,18.801521283507693,2649,True,61,15,,0,0,0,0,a8a923f21fecee5512861159a89a0ecf2a9f276985c45face926d3b953bdb4fe,True,78,484,562,18.66849815010631,4406,True,59,15,,0,0,0,0,b10ad9d1da09a0132a90affd556d138ae9c203e734709b8b4c64054e52e480c6,False,-70,0.13302313340138383,-1757,ref6275
task229,True,45,288,333,19.191857510019556,1379,True,14,12,,0,0,0,0,acbf2dc745d4a717148c274f1e25cdd3fce8e718787f72530d661d60044ad805,True,45,312,357,19.122264218220362,1735,True,13,12,,0,0,0,0,a3200ca8c2d6a3398ab0c6b8816f2846845377b8b542e3e5ce44e3493e76b6fa,False,-24,0.06959329179919393,-356,ref6275
task230,True,900,3600,4500,16.58816732424159,3798,True,1,1,,0,0,0,0,1444325f9990947c4e2b6bd66f2ce611d8efc4be97b595c4bf2ad63e9e166ad0,True,900,3600,4500,16.58816732424159,3798,True,1,1,,0,0,0,0,1444325f9990947c4e2b6bd66f2ce611d8efc4be97b595c4bf2ad63e9e166ad0,True,0,0.0,0,tie
task231,True,101,736,837,18.270175929510525,2684,True,50,12,,0,0,0,0,0c1e71372911c46c9c64b66ca2cb0069688208ae594f8bbcb5c63f8cce07a8f2,True,102,764,866,18.236115091437565,3468,True,42,13,,0,0,0,0,6c022eb9496c0144963923d81b389ed748d24bf4115e6d8ce753bd1bb58ea3f9,False,-29,0.034060838072960564,-784,ref6275
task232,True,69,204,273,19.39052820481504,1616,True,29,14,,0,0,0,0,b416c4b9864f9c0ee3021d3e0d536638459295310003e1612ea60837e5e1fc02,True,69,320,389,19.036420656381555,2435,True,27,14,,0,0,0,0,cb69a041f629158a4782d801f36c826d6e76433fe59846f726270dac46923946,False,-116,0.35410754843348613,-819,ref6275
task233,True,1634,4497,6131,16.278886852237314,193251,True,2420,88,,0,0,0,0,afbcd66d69dfa94037612822b360f74ba63a7fd43d6bd1cec5a17d033403218c,True,82764,578646,661410,11.597870801140864,924434,True,1372,65,,0,0,0,0,77e2fe38c06bda64726f6dceaa1a440d860af0382a28d6b6a70c1da005337fe7,False,-655279,4.681016051096449,-731183,ref6275
task234,True,82,266,348,19.147797520225524,4106,True,58,14,,0,0,0,0,89328211cfc49e1d6b7788e2c884ed883a744cf19e27a7b8393aa0d1549217b6,True,1445,2902,4347,16.622758769011206,8285,True,96,8,,0,0,0,0,2155e2ff4b0176f096a434be9231dfe06a6833e910cb0adfbc37af07279986b7,False,-3999,2.5250387512143178,-4179,ref6275
task235,True,114,498,612,18.583267717487672,3090,True,35,19,,0,0,0,0,046373c88008b543046f990f0cde3f5c161d21e0835fb8ca9ada066a6fc504d1,True,114,636,750,18.379926793469643,3931,True,32,19,,0,0,0,0,a1bf6e5bb8b79a4f92a3fc58a545e6df73dbaf0282e6e379a533855766a06f8c,False,-138,0.20334092401802906,-841,ref6275
task236,True,0,0,0,25.0,643,True,11,0,,0,0,0,0,2e59dc4336de1e1fb4014ca0b81f2777c0a9fd808fbee3c5d54770d6ade5bbfe,True,50,272,322,19.22544845445559,1511,True,9,8,,0,0,0,0,7f166f01eb2cf5e98be10a109467f99606fa9e5b533bf2bf8f34a298dad06666,False,-322,5.7745515455444085,-868,ref6275
task237,True,41,250,291,19.326676732828506,1637,True,25,11,,0,0,0,0,9d3baf9e04284ace2238abe88eae62477296ee34499efa7b0146d799717804fc,True,41,276,317,19.24109822612272,2237,True,23,11,,0,0,0,0,6be29b90d62d7a882838b1f290182dcfab7283351c790750f5018e02cda045cc,False,-26,0.0855785067057866,-600,ref6275
task238,True,1447,3020,4467,16.595527678647883,12003,True,102,38,,0,0,0,0,0c9d0a9b77ae95c5c13f6fe4c22864a5488fb61a7bc21f8d8fe95195fa2a292b,True,1467,3060,4527,16.58218525256404,11927,True,102,40,,0,0,0,0,3208dbc8cec5a6a6874fb45bdf74920c0447b6b2745454a2ca76efdd5aa83d45,False,-60,0.01334242608384173,76,ref6275
task239,True,386,898,1284,17.842264515750095,3146,True,32,19,,0,0,0,0,1bb32963e7cb07aed708c1c9c2e30991506b48570898ddade7fec2515559fc95,True,386,898,1284,17.842264515750095,4143,True,33,19,,0,0,0,0,2abd421624d88b12e8a63904b214d06678543cf0231b040cc10fec704aac503f,False,0,0.0,-997,tie
task240,True,13735,65032,78767,13.725750593593474,66169,True,11,11,,0,0,0,0,bda05f96847ed565be978b76b47136a6bb20b09fc1dd04053bfd1b4222485694,True,74,508,582,18.633529552268563,3953,True,28,20,,0,0,0,0,faa91380b9775a3eed48bdcfe401ad8e5d1b5e2dc62a2dcb17feeafe00f6a1ce,False,78185,-4.907778958675088,62216,current
task241,True,0,0,0,25.0,170,True,1,0,,0,0,0,0,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,True,0,0,0,25.0,170,True,1,0,,0,0,0,0,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,True,0,0.0,0,tie
task242,True,45,353,398,19.013547994715562,1736,True,14,7,,0,0,0,0,beed8e7a6b84fa7c89b7d5ec9cba5867a87a8ac3b612eee21d427fb75c0223b0,True,36,288,324,19.21925648420767,2031,True,16,5,,0,0,0,0,d7384fd7ba8ec4129d2616b9748fc5716d95db369aebf7d01b274b6d16dd0517,False,74,-0.20570848949210685,-295,current
task243,True,102,804,906,18.19096069395702,16567,True,135,26,,0,0,0,0,9743d44229d2d01b70cc1493ce6fcb3112db8c9c6397a6db44e27c8457088662,True,22,132,154,19.963047397586372,23390,True,437,14,,0,0,0,0,9a95329564afe2c12cc355f99c2fc27e9fb5f22382c6e3e12d6ab0e5e08e31bd,False,752,-1.772086703629352,-6823,current
task244,True,85,676,761,18.365366642138312,6538,True,66,31,,0,0,0,0,12974cd83da15658ad0e0fe3b624c0b705d56b763e2925eda0818540265e7af8,True,85,676,761,18.365366642138312,6538,True,66,31,,0,0,0,0,c6ea97ebaf15343165f200b1115282ed7736fc6b68fca0f3771d0f67cb4304e5,False,0,0.0,0,tie
task245,True,96,246,342,19.165189262937396,2751,True,37,15,,0,0,0,0,a4a6b7f7e0ec649bf8b13f48262e8904e7b97d6446b7b8840f4a1b6a9c2dfbe3,True,997,1540,2537,17.16126244040072,6141,True,47,16,,0,0,0,0,d04e7eade65728852787ce1f17fd87271f8553f9adab1f0859000bf44a750b54,False,-2195,2.003926822536677,-3390,ref6275
task246,True,431,648,1079,18.016210034741867,3824,True,31,11,,0,0,0,0,379b5a73e3dee6f56eedab3ab0bd0ed8414179c6e7ae1edd0a948060d6401309,True,431,648,1079,18.016210034741867,3824,True,31,11,,0,0,0,0,379b5a73e3dee6f56eedab3ab0bd0ed8414179c6e7ae1edd0a948060d6401309,True,0,0.0,0,tie
task247,True,26,152,178,19.818216449707915,2060,True,23,7,,0,0,0,0,202455e85ff2289b7e5ad0e15e4530063a9a3e5c67005cce9ec5d01f88cab3fd,True,33,208,241,19.515203066509343,2056,True,25,6,,0,0,0,0,19562cb18f62167e2ce8c355377d9b1a3136c17fb7116b8c9110b15d4734e4dc,False,-63,0.3030133831985715,4,ref6275
task248,True,1812,7288,9100,15.883970307495058,8306,True,10,6,,0,0,0,0,d86885301cdf5826a31492fd78adf8de4176e3e132edd91045a94f65503930ec,True,48,222,270,19.401578041001624,2328,True,23,11,,0,0,0,0,1cc5ba184903e8307ed5ba4d36263e3487d7beec6142f401fc6d0424e70f1e18,False,8830,-3.5176077335065656,5978,current
task249,True,322,770,1092,18.00423384369515,2482,True,19,13,,0,0,0,0,8f23574b7b0f46cc61a7c7c546332f1dd7c4b77385030feda3fd9683d1b77d97,True,323,1376,1699,17.562204878328068,2901,True,17,14,,0,0,0,0,a59e4c09e5d3e602f7ca21839c22449d6075728887f1641219db927833c1f7e2,False,-607,0.4420289653670828,-419,ref6275
task250,True,68,303,371,19.083797937392564,12918,True,129,18,,0,0,0,0,7ab516acebfe69fb1fe5650af6ebf52c510a8c63dadb9e80a92130ccb410f9a0,True,249,1105,1354,17.78918154652778,13543,True,127,19,,0,0,0,0,db7b6112f672f2a70588e91f451c893bc7b1ecec188c8c984be8cff297851bfb,False,-983,1.2946163908647854,-625,ref6275
task251,True,20,154,174,19.84094470078547,5106,True,53,13,,0,0,0,0,82d350374d90693c70187cdf979ebb574c69cda11c9c56813abeb372eed8e78f,True,919,1952,2871,17.037584319878935,6906,True,53,13,,0,0,0,0,054a1310978ea762a181de2ac68b1c10e5d9e706e70a593b68af3d1f26ff74b3,False,-2697,2.803360380906536,-1800,ref6275
task252,True,262,734,996,18.096252742415402,3201,True,38,19,,0,0,0,0,f94f1914ddc282177a848c90a7aac926b6095d8fffc5a863c722843121c979c3,True,486,2084,2570,17.148338822110734,4879,True,27,19,,0,0,0,0,20bbdff14100a78ff5ba0ae2d08e7e82af19b2832308a8a739256b3f3416c6a7,False,-1574,0.9479139203046678,-1678,ref6275
task253,True,439,1968,2407,17.21386356221693,3510,True,17,13,,0,0,0,0,2538ea53b1aad1e6365055ee14f48dccb49ef632cce416086075b33d42366bad,True,439,1968,2407,17.21386356221693,3510,True,17,13,,0,0,0,0,2538ea53b1aad1e6365055ee14f48dccb49ef632cce416086075b33d42366bad,True,0,0.0,0,tie
task254,True,158,760,918,18.17780260937951,4960,True,49,27,,0,0,0,0,cce96782d9b4b1065b63ebb4a84c1ba6253724c3cd2a387838d205cf71eaae5f,True,158,928,1086,18.00974349950612,6052,True,39,27,,0,0,0,0,a723230701ba601d3d39bcceb6c41545ed7dcecec7d640d794a6d298303c6654,False,-168,0.1680591098733899,-1092,ref6275
task255,True,132738,239621,372359,12.17238627834628,251348,True,174,29,,0,0,0,0,5affddc4d5665c55f09e9a937f3655ac33a5c2dc9d4d77da2d56087bd0ff3fee,True,17700,40980,58680,14.020145767743083,106804,True,851,10,,0,0,0,0,58b21c8abf7dcaace19d54b3bde4968ae7c351b29ec0b4cb36b910f03be3a0af,False,313679,-1.8477594893968021,144544,current
task256,True,59,280,339,19.17399989261955,4194,True,40,16,,0,0,0,0,93b4cd85da78966500ea451ad9648b6e956e73a8478135df67e7aff45a38168b,True,1241,5072,6313,16.249633721632375,8793,True,38,17,,0,0,0,0,d0cabd95c8b29764920aaddbda780fb79edd4934fd0149ae2f4085d6a62e5025,False,-5974,2.9243661709871738,-4599,ref6275
task257,True,53,322,375,19.07307397402959,1369,True,20,11,,0,0,0,0,316eaaf4e1a47569341378a8a58e40559f938a7fe5ae659867c0f2117bf8e021,True,53,356,409,18.986284843957197,1669,True,16,11,,0,0,0,0,1ba5d2b1f3d209e5deac17cc33773a38e6e8595872daef742a965a2ebd3fb42a,False,-34,0.0867891300723933,-300,ref6275
task258,True,160,640,800,18.315388272332072,880,True,1,2,,0,0,0,0,9cf85f5ef87760197eaab665af872adc9c2a38a6b9c2133f506deb1e51402d09,True,910,3640,4550,16.577117488055002,3836,True,1,2,,0,0,0,0,e5948973e4d14232b7cb957f26c0487779f6c8b9e06e32151b75a5a21ad5e5db,False,-3750,1.73827078427707,-2956,ref6275
task259,True,50,332,382,19.054579391393425,3882,True,30,15,,0,0,0,0,cd8f2883b4e59672ccd19f5a5b45fc92a1c48a4e736beaa179e62ce6d6dd7a07,True,50,332,382,19.054579391393425,3882,True,30,15,,0,0,0,0,27456ae69408af22c00268a792cbad0f23c2f425a2c4e88336920536b67e0cea,False,0,0.0,0,tie
task260,True,141,384,525,18.736601737408378,3230,True,28,14,,0,0,0,0,35736c57d98142f122c43cb025104944bce52b1265e108c470480131c8178f7d,True,142,636,778,18.343273475821608,3320,True,26,15,,0,0,0,0,21c776e8235ed69d82386e0937fe02a8389a6b09a67bf7b25cd35601008d0ac1,False,-253,0.39332826158677037,-90,ref6275
task261,True,200,800,1000,18.092244721017863,995,True,1,1,,0,0,0,0,6104690685d52f02ca149095658b51c2d448d252f763922efdb0fd69749b630f,True,200,800,1000,18.092244721017863,995,True,1,1,,0,0,0,0,6104690685d52f02ca149095658b51c2d448d252f763922efdb0fd69749b630f,True,0,0.0,0,tie
task262,True,26,180,206,19.67212383121042,903,True,8,10,,0,0,0,0,0e242b2a1418fb93332fc01ff90e906403df0499e49baf091447cb02afec05aa,True,29,224,253,19.466610511272478,1329,True,8,11,,0,0,0,0,c4714ec84de4fa51ba3751b69dbf34ecf5bdaeb8026531c6a3a6a7fc3e22e9d9,False,-47,0.20551331993794264,-426,ref6275
task263,True,52,398,450,18.890752417235635,7373,True,158,27,,0,0,0,0,b4da10b186a4fb387881e29ff1baddf4802e52a6b7cfa6d7ff28929d3e741c21,True,52,404,456,18.877507190485613,10867,True,140,27,,0,0,0,0,1b8a040360232f6944fa110231b6a00266523ac9e4cb025a05f8dc5fdbd23da1,False,-6,0.01324522675002271,-3494,ref6275
task264,True,2172,4398,6570,16.209730888521342,9312,True,46,17,,0,0,0,0,0b3698841847aa444687d4e89445975d85fc8efb04236d29ecc67ce175ace7c6,True,852,2382,3234,16.91852495986295,10074,True,115,38,,0,0,0,0,01ac406f30f0ffced1625ed8050b91086a8967573523be0ac1583a6eef0e4dbb,False,3336,-0.7087940713416074,-762,current
task265,True,129,378,507,18.771488996408817,2076,True,32,11,,0,0,0,0,793c90930f0d6bb81694213900773baf05b0f6a7e4269f05aa80bcb0d1b6e454,True,131,382,513,18.75972415482923,3110,True,32,13,,0,0,0,0,e44b248f5902d3d38b34e32679474cc70b8ee0d23a58ae93c6e8658e0375fc5d,False,-6,0.011764841579587682,-1034,ref6275
task266,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,491258de81aba00b6aa06f223356e30346665751690278693288e858450c8563,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,491258de81aba00b6aa06f223356e30346665751690278693288e858450c8563,True,0,0.0,0,tie
task267,True,47,268,315,19.247427361174367,1202,True,11,13,,0,0,0,0,0c1142f835d5b78bdfecce78168ad1f450e2ffb23e10ffdcc06ee1df2bb5602e,True,95,496,591,18.6181839825939,1624,True,9,13,,0,0,0,0,113d59485d86985da7c1868b94bb67ea6a875028052ec201a4caadfae6090112,False,-276,0.6292433785804654,-422,ref6275
task268,True,98,640,738,18.39605617539953,20817,True,180,29,,0,0,0,0,27cb7b2e590e8407a6a343b2fec92d742c4eb6a580e16295de9e2dfa85718ede,True,99,692,791,18.326702032232348,19789,True,169,30,,0,0,0,0,0eaf42695ba70b84bba537b2bdc0424a1e075d68e473c6c823414474dde4258f,False,-53,0.0693541431671818,1028,ref6275
task269,True,96,324,420,18.959745288722587,2336,True,31,18,,0,0,0,0,947f2c17a6b1d44a9f4ad789f9351b4edfb84e0298e879c258d5034b09e12f72,True,96,472,568,18.657878581278847,3349,True,29,18,,0,0,0,0,e4547b23d6bbfd6c875df4ade60468159cc1858d2504b6f84c083df9f49080e5,False,-148,0.30186670744373956,-1013,ref6275
task270,True,1185,3172,4357,16.620460973882558,13846,True,96,23,,0,0,0,0,7ea4f725915693b001ae7284db0e97e14f0347d38bfc6c84df0ea5d6002eff17,True,500,2160,2660,17.113918598224256,10862,True,56,21,,0,0,0,0,de4452f5ceb78efb5ed81c15ccd96957c4aebe7e91c0419c5f82fd254e1c63f3,False,1697,-0.4934576243416977,2984,current
task271,True,63,376,439,18.91550058692483,1993,True,22,10,,0,0,0,0,1d303e94d417fc4786c4e80dee5be764e57f981905d0bf8f5e5fdf48595b19ed,True,63,376,439,18.91550058692483,1993,True,22,10,,0,0,0,0,1d303e94d417fc4786c4e80dee5be764e57f981905d0bf8f5e5fdf48595b19ed,True,0,0.0,0,tie
task272,True,460,1840,2300,17.259335598082757,2039,True,1,2,,0,0,0,0,b28307adc7b5d3d4306792b0eca202d21dd98994541ef343269c6fcecfaab774,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,bb44a1717b5f9b6f1cd8f6bdd32aa6a40d88b17db3e200a8cb6f7806bb2c658d,False,-2250,0.6822181100277547,-1786,ref6275
task273,True,37,233,270,19.401578041001624,1670,True,21,13,,0,0,0,0,590750bab5e6ceadb53d2a7aaab53b648f679b8070b90d7b9f76e86d7e1b9199,True,37,233,270,19.401578041001624,2414,True,22,13,,0,0,0,0,ef481d8f02832385edb2ae3838215e1c01c80ebc407639a5d04a17ab09227a4e,False,0,0.0,-744,tie
task274,True,389,1668,2057,17.370996110347043,3619,True,16,11,,0,0,0,0,05e714a8af955d6f5061cbf93ea6964c368b3f5c164831d0bff7c9a31b8986d6,True,389,1668,2057,17.370996110347043,3619,True,16,11,,0,0,0,0,16c49e95823e84f06ed23b008793cf2734b79a98dc2eec7948735d763d5ec465,False,0,0.0,0,tie
task275,True,2773,5960,8733,15.925135767586267,16304,True,253,26,,0,0,0,0,749f9601004e452d7eefecd8387bd82ef4d30c73a87566d263f5ea4895b9406e,True,2774,5962,8736,15.924792302015314,24193,True,253,27,,0,0,0,0,b05c9d902d60b5e03aa3436e187c874a4948bffc12b2ce6c86fd8ed957970680,False,-3,0.0003434655709533274,-7889,ref6275
task276,True,10,80,90,20.500190329669735,217,True,1,1,,0,0,0,0,2a3e881ae92099c36f1955bdf96ca1e9f77a4ef3d1d3eb58c63eccc80a655c7e,True,10,80,90,20.500190329669735,217,True,1,1,,0,0,0,0,2a3e881ae92099c36f1955bdf96ca1e9f77a4ef3d1d3eb58c63eccc80a655c7e,True,0,0.0,0,tie
task277,True,250,663,913,18.18326411940503,6687,True,60,17,,0,0,0,0,cdd58c9156822d0c5c668ebff763d57659136b9c3169c7db59aad321bb92dad1,True,5970,23880,29850,14.696059881179252,57052,True,286,39,,0,0,0,0,af7532ee4d80d37567ba4fdc1112fc4a2cc54e4b96fd70efe64b69357c5f2f58,False,-28937,3.487204238225779,-50365,ref6275
task278,True,362,886,1248,17.870702451070628,2799,True,16,12,,0,0,0,0,a70f9cf378e14a966f9c6ecc992d9e4373e7f5f959ed026f6623cb7be8929ea8,True,363,1560,1923,17.43835825441122,3294,True,14,13,,0,0,0,0,33724e4205ac1b5cd67dff8fb471583b1e478ffda0887f7ddde257b2b5fed045,False,-675,0.4323441966594075,-495,ref6275
task279,True,1186,4085,5271,16.430024623144796,10314,True,52,10,,0,0,0,0,77ad3d002b2c64888991d763c754fc018247f352e78c562d64fca7db08032314,True,286,1224,1510,17.680135070191028,4658,True,41,8,,0,0,0,0,0cc3ec0ebbbf1322a18ede62c2d99f42f05048f3ac7f437ea5234eea0b28c4db,False,3761,-1.2501104470462323,5656,current
task280,True,880,1982,2862,17.040724039883603,15536,True,144,16,,0,0,0,0,afe82e825f05eb8daa95905da41fc0553888bdcc6a5dbe4dff660c07806fdff3,True,46,350,396,19.01858578874552,16655,True,138,11,,0,0,0,0,82b670978372ce1c23e03297fac4c9a8b660a0ab794420b6151459faffdbd466,False,2466,-1.9778617488619155,-1119,current
task281,True,987,1512,2499,17.176354069165047,5479,True,61,15,,0,0,0,0,082339765f10db32abbb7ac3454eafdfdb6b0be3a82ec60d9e69c2facad4423f,True,987,1512,2499,17.176354069165047,7659,True,64,15,,0,0,0,0,ca2a1537dd3fbe42f2138c372b482af55ba9bacf05230c700a13f8ac7caf45df,False,0,0.0,-2180,tie
task282,True,900,3600,4500,16.58816732424159,3798,True,1,1,,0,0,0,0,3b69ffb73c79f09e8523073931061610e74b3e0d32534378317960c9557acd0d,True,900,3600,4500,16.58816732424159,3798,True,1,1,,0,0,0,0,3b69ffb73c79f09e8523073931061610e74b3e0d32534378317960c9557acd0d,True,0,0.0,0,tie
task283,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,b0e2a1e5a77dc63e5c2faa69d44120f7fe0e8773160760e68b7f5912591f4c60,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,b0e2a1e5a77dc63e5c2faa69d44120f7fe0e8773160760e68b7f5912591f4c60,True,0,0.0,0,tie
task284,True,236,1323,1559,17.64820013094222,9092,True,125,19,,0,0,0,0,40a5ca23d30d2a75b54ecee4ce3e2c82908023866e7f8a6f6f5e27fe0362d248,True,2875,16142,19017,15.146911405047724,30975,True,145,19,,0,0,0,0,a6639b3a490354a06dabea1ba3e40cadff156bc3590372d54d12d7b22cc4b80f,False,-17458,2.501288725894497,-21883,ref6275
task285,True,2008,3654,5662,16.358467534328156,21633,True,279,50,,0,0,0,0,e83439a383382aba557b2c3691ecd4134d2bf8c4e9b78f5b076b2eb9f3c78010,True,1967,8248,10215,15.768387492748278,32591,True,473,37,,0,0,0,0,f73b5e731b2e6d2dd0ec6a627d1a4436bc694b10a5d3e4430596985cc54ecc2d,False,-4553,0.5900800415798777,-10958,ref6275
task286,True,1302,2843,4145,16.670341932430603,13742,True,169,20,,0,0,0,0,979c3d816166a800348c4d3849115a0422e367a0c51523b98feb447d63135829,True,1302,2843,4145,16.670341932430603,13714,True,168,20,,0,0,0,0,452c89917bd81728f5db1bd4efb133d57ea0ad7603343cb823fc1e7402cf8b6e,False,0,0.0,28,tie
task287,True,38,209,247,19.49061166337202,1686,True,22,13,,0,0,0,0,4cdbdb8ebc51362af348b4c6b27acc968618f39eb23639e05932f58cfd196831,True,38,209,247,19.49061166337202,1686,True,22,13,,0,0,0,0,4cdbdb8ebc51362af348b4c6b27acc968618f39eb23639e05932f58cfd196831,True,0,0.0,0,tie
task288,True,41,304,345,19.15645558296864,5948,True,54,15,,0,0,0,0,0e48931aebec1eb0659c9be80508c8650400244b0f49af19d8698dd8b162a3cb,True,41,312,353,19.133531943066703,7847,True,52,15,,0,0,0,0,2ef01939d8fb465f7d079f337f55c77fe2c332eeb2f01b47e5759981f01b1175,False,-8,0.022923639901936355,-1899,ref6275
task289,True,80,340,420,18.959745288722587,2021,True,24,17,,0,0,0,0,7ca96174b4a941b275a41cc40d61f27ff2368e54301cd507ca3420b0ed5620a3,True,80,440,520,18.746171188424526,2883,True,26,17,,0,0,0,0,ddcdd8e5f14fe99b7c79bba1087ff0af80515de9b95497fc7d86edae3f7b4dc4,False,-100,0.2135741002980609,-862,ref6275
task290,True,94,297,391,19.031292440014635,3323,True,32,14,,0,0,0,0,f1086fcddc1287e8f751349bbcc1c1bc72e816011cd787def2fc61971684f688,True,4458,31154,35612,14.519562061306438,38476,True,87,42,,0,0,0,0,d7e27e208b86601eda811535452a2f28dd8e9c8276568aac14719382472fcb36,False,-35221,4.511730378708197,-35153,ref6275
task291,True,931,3800,4731,16.538108124368854,6009,True,22,9,,0,0,0,0,f97257c9bae5cbdf0614cf4f6d0aeda2c0db164b44f4861fc829c00eae636b67,True,931,3800,4731,16.538108124368854,6009,True,22,9,,0,0,0,0,f97257c9bae5cbdf0614cf4f6d0aeda2c0db164b44f4861fc829c00eae636b67,True,0,0.0,0,tie
task292,True,65,274,339,19.17399989261955,1065,True,7,9,,0,0,0,0,e07b37f22f098e404b58d7607ce39d0fe5eddd0d9460f62732e9ce79fdb66757,True,105,516,621,18.56866891806652,1411,True,6,9,,0,0,0,0,6c7d97812715e7fabefd85ae7cd7069c242c3fece1fced47e289ef103c53a575,False,-282,0.6053309745530271,-346,ref6275
task293,True,76,521,597,18.6080828866074,4426,True,52,20,,0,0,0,0,7937b41b501d03db1bf2e5fdc704ce049d3dfcd6f966c01d2a1b75b7328dc296,True,496,3881,4377,16.615881162809103,9897,True,52,20,,0,0,0,0,b05ff58c4666c1ec2d35a77dffb3d72b56acaf5e80f36e88f0162019592c30fa,False,-3780,1.9922017237982956,-5471,ref6275
task294,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,247179b0cb2fab9e792e9f91da564f6ee1f8d4059046fabd7bfd7e7d3d010cd9,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,247179b0cb2fab9e792e9f91da564f6ee1f8d4059046fabd7bfd7e7d3d010cd9,True,0,0.0,0,tie
task295,True,65,226,291,19.326676732828506,1889,True,22,11,,0,0,0,0,7b18d0ee9b04afa6db8393104484e5cd2834a81a6c49a74fa98bb59c57eecbd7,True,65,324,389,19.036420656381555,2771,True,22,11,,0,0,0,0,18acddbc84d5c34f0a238bc7700ab1ab9a2519dec5529953f3e4eeff4bd2a81a,False,-98,0.2902560764469513,-882,ref6275
task296,True,345,1492,1837,17.484110914784875,2803,True,10,11,,0,0,0,0,ef3bf836cbc30e5283b2fc94870db8ddcd570778c46a325a0760ed3c9e736da5,True,353,1524,1877,17.462569963413493,2843,True,10,11,,0,0,0,0,4306af04547e103c395a41f15f7829592897a368a36d02047b54c256c5e54b13,False,-40,0.021540951371381567,-40,ref6275
task297,True,95,274,369,19.089203355959473,3233,True,24,17,,0,0,0,0,d845a2a2d30cfcd08e8e06dcb093f16c2fbc6005f02821697184a28514fa9b5c,True,56,308,364,19.10284613236326,2651,True,31,17,,0,0,0,0,7f12a7dd6a0b83b2502328d7bcfcc2ee5ce44ba8feaccb32246078a33484b76e,False,5,-0.013642776403788304,582,current
task298,True,534,1242,1776,17.517881076447885,3322,True,35,19,,0,0,0,0,9b77b58a90defa3f7eb249e787dd574f52ad8319b503b79e3dba3b4d5b11eea3,True,534,2252,2786,17.06763784566025,5059,True,31,19,,0,0,0,0,5cb2c2997afb77da1e33a268d22b34b95cd5918413cf91668da1aa33f5b411b4,False,-1010,0.45024323078763473,-1737,ref6275
